"","Site","Subsite","Treatment","Trapnest","Cavity_number","Straw_ID","Date","Nest_ID","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior"
"211","BP","A","Low","trapnest_1",1,"a",2023-05-16,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"212","BP","A","Low","trapnest_1",1,"a",2023-05-17,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"213","BP","A","Low","trapnest_1",1,"a",2023-05-19,"1_1a","1_1","empty","none",2,0,18,0,0,0,0,0,0,0
"214","BP","A","Low","trapnest_1",1,"a",2023-05-21,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"215","BP","A","Low","trapnest_1",1,"a",2023-05-22,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"216","BP","A","Low","trapnest_1",1,"a",2023-05-23,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"217","BP","A","Low","trapnest_1",1,"a",2023-05-26,"1_1a","1_1","empty","none",2,0,18,0,0,0,0,0,0,0
"218","BP","A","Low","trapnest_1",1,"a",2023-05-28,"1_1a","1_1","empty","none",2,0,18,0,0,0,0,0,0,0
"219","BP","A","Low","trapnest_1",1,"a",2023-05-29,"1_1a","1_1","empty","none",1,0,18,1,0,1,0,0,0,0
"220","BP","A","Low","trapnest_1",1,"a",2023-05-31,"1_1a","1_1","empty","none",2,0,17,0,0,0,1,1,0,0
"221","BP","A","Low","trapnest_1",1,"a",2023-06-02,"1_1a","1_1","empty","none",2,0,17,0,0,0,1,1,0,0
"222","BP","A","Low","trapnest_1",1,"a",2023-06-05,"1_1a","1_1","empty","none",1,0,18,1,0,1,0,0,0,0
"223","BP","A","Low","trapnest_1",1,"a",2023-06-08,"1_1a","1_1","empty","none",2,0,17,0,0,0,1,1,0,0
"224","BP","A","Low","trapnest_1",1,"a",2023-06-10,"1_1a","1_1","empty","none",0,0,17,0,0,0,1,1,0,0
"225","BP","A","Low","trapnest_1",1,"a",2023-06-12,"1_1a","1_1","empty","none",1,0,17,0,0,0,1,1,0,0
"226","BP","A","Low","trapnest_1",1,"a",2023-06-14,"1_1a","1_1","empty","none",0,0,17,0,0,0,1,1,0,0
"227","BP","A","Low","trapnest_1",1,"a",2023-06-16,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"228","BP","A","Low","trapnest_1",1,"a",2023-06-20,"1_1a","1_1","empty","none",3,0,18,0,0,0,0,0,0,0
"229","BP","A","Low","trapnest_1",1,"a",2023-06-23,"1_1a","1_1","empty","none",3,0,18,0,0,0,0,0,0,0
"230","BP","A","Low","trapnest_1",1,"a",2023-06-29,"1_1a","1_1","empty","none",1,0,18,0,0,0,0,0,0,0
"231","BP","A","Low","trapnest_1",2,"a",2023-05-11,"1_2a","1_2","empty","none",3,0,18,0,0,0,0,0,0,0
"232","BP","A","Low","trapnest_1",2,"a",2023-05-12,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"233","BP","A","Low","trapnest_1",2,"a",2023-05-15,"1_2a","1_2","empty","none",3,0,18,0,0,0,0,0,0,0
"234","BP","A","Low","trapnest_1",2,"a",2023-05-16,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"235","BP","A","Low","trapnest_1",2,"a",2023-05-17,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"236","BP","A","Low","trapnest_1",2,"a",2023-05-19,"1_2a","1_2","empty","none",2,0,18,0,0,0,0,0,0,0
"237","BP","A","Low","trapnest_1",2,"a",2023-05-21,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"238","BP","A","Low","trapnest_1",2,"a",2023-05-22,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"239","BP","A","Low","trapnest_1",2,"a",2023-05-23,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"240","BP","A","Low","trapnest_1",2,"a",2023-05-26,"1_2a","1_2","empty","none",2,0,18,0,0,0,0,0,0,0
"241","BP","A","Low","trapnest_1",2,"a",2023-05-28,"1_2a","1_2","empty","none",2,0,18,0,0,0,0,0,0,0
"242","BP","A","Low","trapnest_1",2,"a",2023-05-29,"1_2a","1_2","empty","none",1,0,18,1,0,1,0,0,0,0
"243","BP","A","Low","trapnest_1",2,"a",2023-05-31,"1_2a","1_2","empty","none",2,0,17,0,0,0,1,1,0,0
"244","BP","A","Low","trapnest_1",2,"a",2023-06-02,"1_2a","1_2","empty","none",2,0,17,0,0,0,1,1,0,0
"245","BP","A","Low","trapnest_1",2,"a",2023-06-05,"1_2a","1_2","empty","none",1,0,18,1,0,1,0,0,0,0
"246","BP","A","Low","trapnest_1",2,"a",2023-06-08,"1_2a","1_2","empty","none",2,0,17,0,0,0,1,1,0,0
"247","BP","A","Low","trapnest_1",2,"a",2023-06-10,"1_2a","1_2","empty","none",0,0,17,0,0,0,1,1,0,0
"248","BP","A","Low","trapnest_1",2,"a",2023-06-12,"1_2a","1_2","empty","none",1,0,17,0,0,0,1,1,0,0
"249","BP","A","Low","trapnest_1",2,"a",2023-06-14,"1_2a","1_2","empty","none",0,0,17,0,0,0,1,1,0,0
"250","BP","A","Low","trapnest_1",2,"a",2023-06-16,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"251","BP","A","Low","trapnest_1",2,"a",2023-06-20,"1_2a","1_2","empty","none",3,0,18,0,0,0,0,0,0,0
"252","BP","A","Low","trapnest_1",2,"a",2023-06-23,"1_2a","1_2","empty","none",3,0,18,0,0,0,0,0,0,0
"253","BP","A","Low","trapnest_1",2,"a",2023-06-29,"1_2a","1_2","empty","none",1,0,18,0,0,0,0,0,0,0
"254","BP","A","Low","trapnest_1",3,"a",2023-05-11,"1_3a","1_3","empty","none",3,0,18,0,0,0,0,0,0,0
"255","BP","A","Low","trapnest_1",3,"a",2023-05-12,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"256","BP","A","Low","trapnest_1",3,"a",2023-05-15,"1_3a","1_3","empty","none",3,0,18,0,0,0,0,0,0,0
"257","BP","A","Low","trapnest_1",3,"a",2023-05-16,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"258","BP","A","Low","trapnest_1",3,"a",2023-05-17,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"259","BP","A","Low","trapnest_1",3,"a",2023-05-19,"1_3a","1_3","empty","none",2,0,18,0,0,0,0,0,0,0
"260","BP","A","Low","trapnest_1",3,"a",2023-05-21,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"261","BP","A","Low","trapnest_1",3,"a",2023-05-22,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"262","BP","A","Low","trapnest_1",3,"a",2023-05-23,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"263","BP","A","Low","trapnest_1",3,"a",2023-05-26,"1_3a","1_3","empty","none",2,0,18,0,0,0,0,0,0,0
"264","BP","A","Low","trapnest_1",3,"a",2023-05-28,"1_3a","1_3","empty","none",2,0,18,0,0,0,0,0,0,0
"265","BP","A","Low","trapnest_1",3,"a",2023-05-29,"1_3a","1_3","empty","none",1,0,18,1,0,1,0,0,0,0
"266","BP","A","Low","trapnest_1",3,"a",2023-05-31,"1_3a","1_3","empty","none",2,0,17,0,0,0,1,1,0,0
"267","BP","A","Low","trapnest_1",3,"a",2023-06-02,"1_3a","1_3","empty","none",2,0,17,0,0,0,1,1,0,0
"268","BP","A","Low","trapnest_1",3,"a",2023-06-05,"1_3a","1_3","empty","none",1,0,18,1,0,1,0,0,0,0
"269","BP","A","Low","trapnest_1",3,"a",2023-06-08,"1_3a","1_3","empty","none",2,0,17,0,0,0,1,1,0,0
"270","BP","A","Low","trapnest_1",3,"a",2023-06-10,"1_3a","1_3","empty","none",0,0,17,0,0,0,1,1,0,0
"271","BP","A","Low","trapnest_1",3,"a",2023-06-12,"1_3a","1_3","empty","none",1,0,17,0,0,0,1,1,0,0
"272","BP","A","Low","trapnest_1",3,"a",2023-06-14,"1_3a","1_3","empty","none",0,0,17,0,0,0,1,1,0,0
"273","BP","A","Low","trapnest_1",3,"a",2023-06-16,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"274","BP","A","Low","trapnest_1",3,"a",2023-06-20,"1_3a","1_3","empty","none",3,0,18,0,0,0,0,0,0,0
"275","BP","A","Low","trapnest_1",3,"a",2023-06-23,"1_3a","1_3","empty","none",3,0,18,0,0,0,0,0,0,0
"276","BP","A","Low","trapnest_1",3,"a",2023-06-29,"1_3a","1_3","empty","none",1,0,18,0,0,0,0,0,0,0
"277","BP","A","Low","trapnest_1",4,"a",2023-05-11,"1_4a","1_4","empty","none",3,0,18,0,0,0,0,0,0,0
"278","BP","A","Low","trapnest_1",4,"a",2023-05-12,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"279","BP","A","Low","trapnest_1",4,"a",2023-05-15,"1_4a","1_4","empty","none",3,0,18,0,0,0,0,0,0,0
"280","BP","A","Low","trapnest_1",4,"a",2023-05-16,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"281","BP","A","Low","trapnest_1",4,"a",2023-05-17,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"282","BP","A","Low","trapnest_1",4,"a",2023-05-19,"1_4a","1_4","empty","none",2,0,18,0,0,0,0,0,0,0
"283","BP","A","Low","trapnest_1",4,"a",2023-05-21,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"284","BP","A","Low","trapnest_1",4,"a",2023-05-22,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"285","BP","A","Low","trapnest_1",4,"a",2023-05-23,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"286","BP","A","Low","trapnest_1",4,"a",2023-05-26,"1_4a","1_4","empty","none",2,0,18,0,0,0,0,0,0,0
"287","BP","A","Low","trapnest_1",4,"a",2023-05-28,"1_4a","1_4","empty","none",2,0,18,0,0,0,0,0,0,0
"288","BP","A","Low","trapnest_1",4,"a",2023-05-29,"1_4a","1_4","empty","none",1,0,18,1,0,1,0,0,0,0
"289","BP","A","Low","trapnest_1",4,"a",2023-05-31,"1_4a","1_4","empty","none",2,0,17,0,0,0,1,1,0,0
"290","BP","A","Low","trapnest_1",4,"a",2023-06-02,"1_4a","1_4","empty","none",2,0,17,0,0,0,1,1,0,0
"291","BP","A","Low","trapnest_1",4,"a",2023-06-05,"1_4a","1_4","empty","none",1,0,18,1,0,1,0,0,0,0
"292","BP","A","Low","trapnest_1",4,"a",2023-06-08,"1_4a","1_4","empty","none",2,0,17,0,0,0,1,1,0,0
"293","BP","A","Low","trapnest_1",4,"a",2023-06-10,"1_4a","1_4","empty","none",0,0,17,0,0,0,1,1,0,0
"294","BP","A","Low","trapnest_1",4,"a",2023-06-12,"1_4a","1_4","empty","none",1,0,17,0,0,0,1,1,0,0
"295","BP","A","Low","trapnest_1",4,"a",2023-06-14,"1_4a","1_4","empty","none",0,0,17,0,0,0,1,1,0,0
"296","BP","A","Low","trapnest_1",4,"a",2023-06-16,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"297","BP","A","Low","trapnest_1",4,"a",2023-06-20,"1_4a","1_4","empty","none",3,0,18,0,0,0,0,0,0,0
"298","BP","A","Low","trapnest_1",4,"a",2023-06-23,"1_4a","1_4","empty","none",3,0,18,0,0,0,0,0,0,0
"299","BP","A","Low","trapnest_1",4,"a",2023-06-29,"1_4a","1_4","empty","none",1,0,18,0,0,0,0,0,0,0
"300","BP","A","Low","trapnest_1",5,"a",2023-05-11,"1_5a","1_5","empty","none",3,0,18,0,0,0,0,0,0,0
"301","BP","A","Low","trapnest_1",5,"a",2023-05-12,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"302","BP","A","Low","trapnest_1",5,"a",2023-05-15,"1_5a","1_5","empty","none",3,0,18,0,0,0,0,0,0,0
"303","BP","A","Low","trapnest_1",5,"a",2023-05-16,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"304","BP","A","Low","trapnest_1",5,"a",2023-05-17,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"305","BP","A","Low","trapnest_1",5,"a",2023-05-19,"1_5a","1_5","empty","none",2,0,18,0,0,0,0,0,0,0
"306","BP","A","Low","trapnest_1",5,"a",2023-05-21,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"307","BP","A","Low","trapnest_1",5,"a",2023-05-22,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"308","BP","A","Low","trapnest_1",5,"a",2023-05-23,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"309","BP","A","Low","trapnest_1",5,"a",2023-05-26,"1_5a","1_5","empty","none",2,0,18,0,0,0,0,0,0,0
"310","BP","A","Low","trapnest_1",5,"a",2023-05-28,"1_5a","1_5","empty","none",2,0,18,0,0,0,0,0,0,0
"311","BP","A","Low","trapnest_1",5,"a",2023-05-29,"1_5a","1_5","empty","none",1,0,18,1,0,1,0,0,0,0
"312","BP","A","Low","trapnest_1",5,"a",2023-05-31,"1_5a","1_5","empty","none",2,0,17,0,0,0,1,1,0,0
"313","BP","A","Low","trapnest_1",5,"a",2023-06-02,"1_5a","1_5","empty","none",2,0,17,0,0,0,1,1,0,0
"314","BP","A","Low","trapnest_1",5,"a",2023-06-05,"1_5a","1_5","empty","none",1,0,18,1,0,1,0,0,0,0
"315","BP","A","Low","trapnest_1",5,"a",2023-06-08,"1_5a","1_5","empty","none",2,0,17,0,0,0,1,1,0,0
"316","BP","A","Low","trapnest_1",5,"a",2023-06-10,"1_5a","1_5","empty","none",0,0,17,0,0,0,1,1,0,0
"317","BP","A","Low","trapnest_1",5,"a",2023-06-12,"1_5a","1_5","empty","none",1,0,17,0,0,0,1,1,0,0
"318","BP","A","Low","trapnest_1",5,"a",2023-06-14,"1_5a","1_5","empty","none",0,0,17,0,0,0,1,1,0,0
"319","BP","A","Low","trapnest_1",5,"a",2023-06-16,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"320","BP","A","Low","trapnest_1",5,"a",2023-06-20,"1_5a","1_5","empty","none",3,0,18,0,0,0,0,0,0,0
"321","BP","A","Low","trapnest_1",5,"a",2023-06-23,"1_5a","1_5","empty","none",3,0,18,0,0,0,0,0,0,0
"322","BP","A","Low","trapnest_1",5,"a",2023-06-29,"1_5a","1_5","empty","none",1,0,18,0,0,0,0,0,0,0
"323","BP","A","Low","trapnest_1",6,"a",2023-05-11,"1_6a","1_6","empty","none",3,0,18,0,0,0,0,0,0,0
"324","BP","A","Low","trapnest_1",6,"a",2023-05-12,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"325","BP","A","Low","trapnest_1",6,"a",2023-05-15,"1_6a","1_6","empty","none",3,0,18,0,0,0,0,0,0,0
"326","BP","A","Low","trapnest_1",6,"a",2023-05-16,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"327","BP","A","Low","trapnest_1",6,"a",2023-05-17,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"328","BP","A","Low","trapnest_1",6,"a",2023-05-19,"1_6a","1_6","empty","none",2,0,18,0,0,0,0,0,0,0
"329","BP","A","Low","trapnest_1",6,"a",2023-05-21,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"330","BP","A","Low","trapnest_1",6,"a",2023-05-22,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"331","BP","A","Low","trapnest_1",6,"a",2023-05-23,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"332","BP","A","Low","trapnest_1",6,"a",2023-05-26,"1_6a","1_6","empty","none",2,0,18,0,0,0,0,0,0,0
"333","BP","A","Low","trapnest_1",6,"a",2023-05-28,"1_6a","1_6","empty","none",2,0,18,0,0,0,0,0,0,0
"334","BP","A","Low","trapnest_1",6,"a",2023-05-29,"1_6a","1_6","empty","none",1,0,18,1,0,1,0,0,0,0
"335","BP","A","Low","trapnest_1",6,"a",2023-05-31,"1_6a","1_6","empty","none",2,0,17,0,0,0,1,1,0,0
"336","BP","A","Low","trapnest_1",6,"a",2023-06-02,"1_6a","1_6","empty","none",2,0,17,0,0,0,1,1,0,0
"337","BP","A","Low","trapnest_1",6,"a",2023-06-05,"1_6a","1_6","empty","none",1,0,18,1,0,1,0,0,0,0
"338","BP","A","Low","trapnest_1",6,"a",2023-06-08,"1_6a","1_6","empty","none",2,0,17,0,0,0,1,1,0,0
"339","BP","A","Low","trapnest_1",6,"a",2023-06-10,"1_6a","1_6","empty","none",0,0,17,0,0,0,1,1,0,0
"340","BP","A","Low","trapnest_1",6,"a",2023-06-12,"1_6a","1_6","empty","none",1,0,17,0,0,0,1,1,0,0
"341","BP","A","Low","trapnest_1",6,"a",2023-06-14,"1_6a","1_6","empty","none",0,0,17,0,0,0,1,1,0,0
"342","BP","A","Low","trapnest_1",6,"a",2023-06-16,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"343","BP","A","Low","trapnest_1",6,"a",2023-06-20,"1_6a","1_6","empty","none",3,0,18,0,0,0,0,0,0,0
"344","BP","A","Low","trapnest_1",6,"a",2023-06-23,"1_6a","1_6","empty","none",3,0,18,0,0,0,0,0,0,0
"345","BP","A","Low","trapnest_1",6,"a",2023-06-29,"1_6a","1_6","empty","none",1,0,18,0,0,0,0,0,0,0
"346","BP","A","Low","trapnest_1",7,"a",2023-05-11,"1_7a","1_7","empty","none",3,0,18,0,0,0,0,0,0,0
"347","BP","A","Low","trapnest_1",7,"a",2023-05-12,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"348","BP","A","Low","trapnest_1",7,"a",2023-05-15,"1_7a","1_7","empty","none",3,0,18,0,0,0,0,0,0,0
"349","BP","A","Low","trapnest_1",7,"a",2023-05-16,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"350","BP","A","Low","trapnest_1",7,"a",2023-05-17,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"351","BP","A","Low","trapnest_1",7,"a",2023-05-19,"1_7a","1_7","empty","none",2,0,18,0,0,0,0,0,0,0
"352","BP","A","Low","trapnest_1",7,"a",2023-05-21,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"353","BP","A","Low","trapnest_1",7,"a",2023-05-22,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"354","BP","A","Low","trapnest_1",7,"a",2023-05-23,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"355","BP","A","Low","trapnest_1",7,"a",2023-05-26,"1_7a","1_7","empty","none",2,0,18,0,0,0,0,0,0,0
"356","BP","A","Low","trapnest_1",7,"a",2023-05-28,"1_7a","1_7","empty","none",2,0,18,0,0,0,0,0,0,0
"357","BP","A","Low","trapnest_1",7,"a",2023-05-29,"1_7a","1_7","empty","none",1,0,18,1,0,1,0,0,0,0
"358","BP","A","Low","trapnest_1",7,"a",2023-05-31,"1_7a","1_7","empty","none",2,0,17,0,0,0,1,1,0,0
"359","BP","A","Low","trapnest_1",7,"a",2023-06-02,"1_7a","1_7","empty","none",2,0,17,0,0,0,1,1,0,0
"360","BP","A","Low","trapnest_1",7,"a",2023-06-05,"1_7a","1_7","empty","none",1,0,18,1,0,1,0,0,0,0
"361","BP","A","Low","trapnest_1",7,"a",2023-06-08,"1_7a","1_7","empty","none",2,0,17,0,0,0,1,1,0,0
"362","BP","A","Low","trapnest_1",7,"a",2023-06-10,"1_7a","1_7","empty","none",0,0,17,0,0,0,1,1,0,0
"363","BP","A","Low","trapnest_1",7,"a",2023-06-12,"1_7a","1_7","empty","none",1,0,17,0,0,0,1,1,0,0
"364","BP","A","Low","trapnest_1",7,"a",2023-06-14,"1_7a","1_7","empty","none",0,0,17,0,0,0,1,1,0,0
"365","BP","A","Low","trapnest_1",7,"a",2023-06-16,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"366","BP","A","Low","trapnest_1",7,"a",2023-06-20,"1_7a","1_7","empty","none",3,0,18,0,0,0,0,0,0,0
"367","BP","A","Low","trapnest_1",7,"a",2023-06-23,"1_7a","1_7","empty","none",3,0,18,0,0,0,0,0,0,0
"368","BP","A","Low","trapnest_1",7,"a",2023-06-29,"1_7a","1_7","empty","none",1,0,18,0,0,0,0,0,0,0
"369","BP","A","Low","trapnest_1",8,"a",2023-05-11,"1_8a","1_8","empty","none",3,0,18,0,0,0,0,0,0,0
"370","BP","A","Low","trapnest_1",8,"a",2023-05-12,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"371","BP","A","Low","trapnest_1",8,"a",2023-05-15,"1_8a","1_8","empty","none",3,0,18,0,0,0,0,0,0,0
"372","BP","A","Low","trapnest_1",8,"a",2023-05-16,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"373","BP","A","Low","trapnest_1",8,"a",2023-05-17,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"374","BP","A","Low","trapnest_1",8,"a",2023-05-19,"1_8a","1_8","empty","none",2,0,18,0,0,0,0,0,0,0
"375","BP","A","Low","trapnest_1",8,"a",2023-05-21,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"376","BP","A","Low","trapnest_1",8,"a",2023-05-22,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"377","BP","A","Low","trapnest_1",8,"a",2023-05-23,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"378","BP","A","Low","trapnest_1",8,"a",2023-05-26,"1_8a","1_8","empty","none",2,0,18,0,0,0,0,0,0,0
"379","BP","A","Low","trapnest_1",8,"a",2023-05-28,"1_8a","1_8","empty","none",2,0,18,0,0,0,0,0,0,0
"380","BP","A","Low","trapnest_1",8,"a",2023-05-29,"1_8a","1_8","empty","none",1,0,18,1,0,1,0,0,0,0
"381","BP","A","Low","trapnest_1",8,"a",2023-05-31,"1_8a","1_8","empty","none",2,0,17,0,0,0,1,1,0,0
"382","BP","A","Low","trapnest_1",8,"a",2023-06-02,"1_8a","1_8","empty","none",2,0,17,0,0,0,1,1,0,0
"383","BP","A","Low","trapnest_1",8,"a",2023-06-05,"1_8a","1_8","empty","none",1,0,18,1,0,1,0,0,0,0
"384","BP","A","Low","trapnest_1",8,"a",2023-06-08,"1_8a","1_8","empty","none",2,0,17,0,0,0,1,1,0,0
"385","BP","A","Low","trapnest_1",8,"a",2023-06-10,"1_8a","1_8","empty","none",0,0,17,0,0,0,1,1,0,0
"386","BP","A","Low","trapnest_1",8,"a",2023-06-12,"1_8a","1_8","empty","none",1,0,17,0,0,0,1,1,0,0
"387","BP","A","Low","trapnest_1",8,"a",2023-06-14,"1_8a","1_8","empty","none",0,0,17,0,0,0,1,1,0,0
"388","BP","A","Low","trapnest_1",8,"a",2023-06-16,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"389","BP","A","Low","trapnest_1",8,"a",2023-06-20,"1_8a","1_8","empty","none",3,0,18,0,0,0,0,0,0,0
"390","BP","A","Low","trapnest_1",8,"a",2023-06-23,"1_8a","1_8","empty","none",3,0,18,0,0,0,0,0,0,0
"391","BP","A","Low","trapnest_1",8,"a",2023-06-29,"1_8a","1_8","empty","none",1,0,18,0,0,0,0,0,0,0
"392","BP","A","Low","trapnest_1",9,"a",2023-05-11,"1_9a","1_9","empty","none",3,0,18,0,0,0,0,0,0,0
"393","BP","A","Low","trapnest_1",9,"a",2023-05-12,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"394","BP","A","Low","trapnest_1",9,"a",2023-05-15,"1_9a","1_9","empty","none",3,0,18,0,0,0,0,0,0,0
"395","BP","A","Low","trapnest_1",9,"a",2023-05-16,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"396","BP","A","Low","trapnest_1",9,"a",2023-05-17,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"397","BP","A","Low","trapnest_1",9,"a",2023-05-19,"1_9a","1_9","empty","none",2,0,18,0,0,0,0,0,0,0
"398","BP","A","Low","trapnest_1",9,"a",2023-05-21,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"399","BP","A","Low","trapnest_1",9,"a",2023-05-22,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"400","BP","A","Low","trapnest_1",9,"a",2023-05-23,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"401","BP","A","Low","trapnest_1",9,"a",2023-05-26,"1_9a","1_9","empty","none",2,0,18,0,0,0,0,0,0,0
"402","BP","A","Low","trapnest_1",9,"a",2023-05-28,"1_9a","1_9","empty","none",2,0,18,0,0,0,0,0,0,0
"403","BP","A","Low","trapnest_1",9,"a",2023-05-29,"1_9a","1_9","empty","none",1,0,18,1,0,1,0,0,0,0
"404","BP","A","Low","trapnest_1",9,"a",2023-05-31,"1_9a","1_9","empty","none",2,0,17,0,0,0,1,1,0,0
"405","BP","A","Low","trapnest_1",9,"a",2023-06-02,"1_9a","1_9","empty","none",2,0,17,0,0,0,1,1,0,0
"406","BP","A","Low","trapnest_1",9,"a",2023-06-05,"1_9a","1_9","empty","none",1,0,18,1,0,1,0,0,0,0
"407","BP","A","Low","trapnest_1",9,"a",2023-06-08,"1_9a","1_9","empty","none",2,0,17,0,0,0,1,1,0,0
"408","BP","A","Low","trapnest_1",9,"a",2023-06-10,"1_9a","1_9","empty","none",0,0,17,0,0,0,1,1,0,0
"409","BP","A","Low","trapnest_1",9,"a",2023-06-12,"1_9a","1_9","empty","none",1,0,17,0,0,0,1,1,0,0
"410","BP","A","Low","trapnest_1",9,"a",2023-06-14,"1_9a","1_9","empty","none",0,0,17,0,0,0,1,1,0,0
"411","BP","A","Low","trapnest_1",9,"a",2023-06-16,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"412","BP","A","Low","trapnest_1",9,"a",2023-06-20,"1_9a","1_9","empty","none",3,0,18,0,0,0,0,0,0,0
"413","BP","A","Low","trapnest_1",9,"a",2023-06-23,"1_9a","1_9","empty","none",3,0,18,0,0,0,0,0,0,0
"414","BP","A","Low","trapnest_1",9,"a",2023-06-29,"1_9a","1_9","empty","none",1,0,18,0,0,0,0,0,0,0
"415","BP","D","Low","trapnest_10",10,"a",2023-05-11,"10_10a","10_10","empty","none",3,0,18,0,0,0,0,0,0,0
"416","BP","D","Low","trapnest_10",10,"a",2023-05-12,"10_10a","10_10","empty","none",1,0,18,0,0,0,0,0,0,0
"417","BP","D","Low","trapnest_10",10,"a",2023-05-15,"10_10a","10_10","empty","none",3,0,18,0,0,0,0,0,0,0
"418","BP","D","Low","trapnest_10",10,"a",2023-05-16,"10_10a","10_10","empty","none",1,0,18,0,0,0,0,0,0,0
"419","BP","D","Low","trapnest_10",10,"a",2023-05-17,"10_10a","10_10","empty","none",1,0,18,0,0,0,0,0,0,0
"420","BP","D","Low","trapnest_10",10,"a",2023-05-19,"10_10a","10_10","empty","none",2,0,18,0,0,0,0,0,0,0
"421","BP","D","Low","trapnest_10",10,"a",2023-05-21,"10_10a","10_10","empty","none",1,0,18,0,0,0,0,0,0,0
"422","BP","D","Low","trapnest_10",10,"a",2023-05-22,"10_10a","10_10","empty","none",1,0,18,0,0,0,0,0,0,0
"423","BP","D","Low","trapnest_10",10,"a",2023-05-23,"10_10a","10_10","empty","none",1,0,18,0,0,0,0,0,0,0
